"2020","대구광역시","동구","신암동",185,78,101,6,0,1,26,54,88,16,14,21,55,33,31,27,4,0,0,1,0,1,0,1,0,3,11,24,19,13,29,13,13,18,15,9,10,5,0,0,0
"2020","부산광역시","북구","화명동",250,86,152,12,0,0,14,64,158,14,4,49,51,52,39,38,17,1,0,0,0,0,0,0,2,1,14,26,29,29,22,18,13,29,27,11,7,7,6,4,4
"2020","부산광역시","북구","만덕동",109,45,59,5,0,0,5,41,53,10,2,20,22,19,18,23,5,0,0,0,0,2,0,0,0,1,10,13,12,13,17,7,10,4,5,4,3,5,2,0,1
"2020","부산광역시","사상구","학장동",86,33,39,14,0,1,9,25,43,8,5,12,14,21,12,17,5,1,0,0,0,0,0,0,0,0,7,4,10,6,7,11,8,10,6,7,3,4,1,0,1
"2020","강원도","춘천시","석사동",54,17,34,3,0,1,6,21,22,4,1,7,17,8,8,11,2,0,0,0,0,0,0,1,0,2,1,6,8,9,1,6,5,3,1,3,2,3,1,0,2
"2020","경기도","고양시 덕양구","주교동",39,17,19,3,0,2,3,15,15,4,0,4,10,9,2,9,5,1,0,0,0,0,0,0,0,0,2,1,10,2,5,4,0,4,4,1,1,2,1,0,1
"2020","경기도","김포시","마산동",76,35,39,2,0,0,10,31,26,9,2,8,13,16,14,19,4,0,0,0,2,0,0,0,0,1,8,6,6,7,6,8,7,6,6,6,3,0,2,0,2
"2020","경기도","평택시","신대동",8,3,5,0,0,0,0,5,3,0,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0
"2020","전라북도","전주시 덕진구","반월동",13,8,5,0,0,0,2,6,5,0,0,6,1,2,1,1,2,0,0,0,0,0,0,0,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0,0
"2020","전라북도","익산시","영등동",91,32,57,2,0,1,7,38,39,6,0,18,18,21,17,11,6,1,0,0,0,0,0,0,0,0,5,6,6,9,17,6,5,14,5,6,4,3,3,0,1
"2020","경상북도","구미시","선산읍",18,4,11,3,0,0,1,12,2,3,0,3,6,4,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,2,4,3,0,0,0,0,0,0
"2020","경상북도","경주시","강동면",4,1,3,0,0,0,0,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
"2020","충청북도","음성군","금왕읍",32,9,22,1,0,0,1,18,8,5,1,4,7,8,6,4,2,0,0,0,0,0,0,0,1,0,3,2,3,2,1,6,0,3,3,5,2,0,0,1,0
"2020","부산광역시","금정구","두구동",9,8,1,0,0,0,0,3,6,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0
"2020","대전광역시","중구","문화동",91,30,59,2,0,0,11,24,47,9,2,10,16,28,16,18,1,0,0,0,0,0,0,0,0,1,1,11,10,7,19,9,8,5,0,7,6,3,4,0,0
"2020","경기도","고양시 일산서구","덕이동",63,27,33,3,0,1,15,18,22,7,3,10,13,15,10,7,5,2,0,0,0,0,0,0,0,0,8,11,3,6,4,5,8,4,4,1,0,1,4,1,1
"2020","서울특별시","서초구","반포동",274,101,143,30,0,2,43,65,139,25,7,48,52,57,56,46,8,2,0,0,0,0,0,0,1,7,21,22,33,22,32,26,21,14,27,14,8,8,4,6,6
"2020","서울특별시","강서구","내발산동",102,39,58,5,0,1,10,24,59,8,2,15,23,24,17,19,2,0,0,0,1,0,0,0,0,0,6,11,8,14,11,9,12,10,2,6,6,4,1,1,0
"2020","경기도","오산시","가수동",4,2,2,0,0,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"2020","광주광역시","북구","운암동",89,35,49,5,0,0,18,28,32,11,2,20,22,15,14,14,2,0,0,0,0,0,0,0,1,2,3,14,17,11,6,8,5,3,8,3,3,2,3,0,0
"2020","충청남도","부여군","세도면",10,5,5,0,0,0,2,4,4,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,2,0,0,0,0
"2020","충청남도","금산군","진산면",10,3,7,0,0,0,0,1,7,2,0,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,1,1,0,0,0,0
"2020","충청북도","청주시 서원구","분평동",33,19,12,2,0,0,1,16,9,7,1,3,5,11,9,2,2,0,2,0,0,0,0,0,0,1,5,0,1,4,5,2,6,0,2,3,0,1,0,0,1
"2020","서울특별시","종로구","서린동",10,4,4,2,0,0,1,1,6,2,0,1,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,1,1,0,0,0,0,0,0
"2020","경상남도","진주시","가좌동",53,19,30,4,0,0,5,21,21,6,2,14,12,11,7,4,3,2,0,0,0,1,0,0,0,1,2,5,6,3,5,3,6,8,2,2,1,2,2,2,0
"2020","경상남도","김해시","흥동",7,2,4,1,0,0,0,2,3,2,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0
"2020","부산광역시","동래구","명장동",59,25,29,5,0,0,6,27,21,5,2,5,11,10,15,12,4,1,0,0,0,0,0,0,0,0,7,7,6,3,9,8,5,5,3,3,2,0,0,0,0
"2020","부산광역시","영도구","동삼동",96,44,47,5,0,0,12,33,42,9,0,14,31,11,23,9,8,0,0,0,0,3,0,1,0,1,9,11,7,16,10,10,7,5,2,3,5,3,1,1,1
"2020","대구광역시","달서구","대곡동",64,31,33,0,0,0,3,14,46,1,1,16,9,13,12,11,2,0,0,0,0,0,0,0,0,0,6,2,5,11,6,10,6,6,6,3,1,1,0,1,0
"2020","서울특별시","강남구","자곡동",55,18,36,1,0,0,4,14,29,8,3,12,11,8,11,7,3,1,1,0,0,0,0,0,0,0,4,3,11,5,3,3,6,6,7,2,2,0,0,0,1
"2020","경상북도","김천시","조마면",3,1,2,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"2020","경기도","안산시 단원구","성곡동",58,42,10,6,0,0,6,23,26,3,0,7,13,11,11,15,1,0,0,0,0,0,0,0,0,0,5,3,1,11,7,13,2,9,2,3,0,1,0,0,1
"2020","경기도","이천시","안흥동",17,6,11,0,0,0,3,8,3,3,1,2,5,1,2,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,2,5,0,0,3,1
"2020","울산광역시","남구","상개동",6,5,1,0,0,0,0,1,4,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0
"2020","전라북도","군산시","미룡동",29,13,13,3,0,0,1,15,9,4,1,8,2,4,6,6,2,0,1,0,0,0,1,1,0,0,2,0,2,4,0,3,2,6,3,2,0,2,0,0,0
"2020","전라북도","전주시 덕진구","고랑동",4,0,3,1,0,0,0,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0
"2020","전라남도","목포시","보광동3가",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020","전라남도","영광군","영광읍",32,19,13,0,0,0,4,10,16,2,0,4,8,2,12,4,2,0,0,0,0,0,0,0,0,3,2,3,4,3,2,3,1,5,1,0,1,1,2,0,1
"2020","서울특별시","중구","명동2가",17,11,6,0,0,1,1,8,6,1,0,1,2,3,6,4,1,0,0,0,0,0,0,0,0,0,1,5,1,1,0,3,1,1,0,1,1,1,0,1,0
"2020","서울특별시","마포구","신공덕동",32,10,18,4,0,0,6,10,14,2,0,16,4,5,3,4,0,0,0,0,0,1,0,0,0,0,1,5,2,2,0,2,4,1,12,2,0,0,0,0,0
"2020","서울특별시","중구","만리동1가",10,4,5,1,0,1,3,2,2,2,1,0,2,2,0,2,3,0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2,0,0,0,1,0,0
"2020","광주광역시","동구","산수동",38,16,18,4,0,0,11,8,9,10,2,5,12,5,8,5,1,0,0,0,0,0,0,0,1,0,4,4,7,0,5,5,1,2,1,2,1,4,1,0,0
"2020","강원도","원주시","지정면",38,13,24,1,0,0,1,11,22,4,0,2,5,14,10,6,1,0,0,0,0,0,0,0,0,0,1,1,3,9,3,2,5,2,1,6,3,0,2,0,0
"2020","경기도","남양주시","오남읍",77,39,35,3,0,0,13,24,33,7,1,17,6,19,22,8,4,0,0,0,0,0,0,0,0,3,3,11,8,6,9,4,7,9,4,4,5,2,0,1,1
"2020","강원도","평창군","평창읍",54,27,24,3,0,0,2,12,35,5,0,10,12,11,14,3,4,0,0,0,0,0,0,0,0,2,2,9,7,3,8,2,3,2,3,6,0,1,1,0,5
"2020","경기도","수원시 팔달구","교동",7,2,5,0,0,0,0,5,2,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0
"2020","경기도","안양시 동안구","호계동",259,91,153,15,0,1,23,77,109,49,1,47,41,47,51,53,19,1,1,0,0,0,0,1,0,6,14,30,33,30,22,37,15,21,11,13,9,3,8,2,2
